geotype	subtype	scalerank	code	name	country_name	country_code	province_name	province_code	continent	region_un	subregion	region_wb	latitude	longitude	x_min	y_min	x_max	y_max	tsvector	area
OpenPlaces::Place	Admin-1 capital	7		Tripoli	Greece	GR	Peloponnese	PP	Europe	Europe	Southern Europe	Europe & Central Asia	37.5091432892	22.3793985582	22.2793985582	37.4091432892	22.4793985582	37.6091432892	'greec':3C 'peloponnes':2B 'tripoli':1A	0.0400000000000011
OpenPlaces::Place	Populated place	6		Kalamata	Greece	GR	Peloponnese	PP	Europe	Europe	Southern Europe	Europe & Central Asia	37.0389135936	22.1141951077	22.0141951077	36.9389135936	22.2141951077	37.1389135936	'greec':3C 'kalamata':1A 'peloponnes':2B	0.0400000000000011
OpenPlaces::Place	Populated place	6		Patra	Greece	GR	West Greece	GW	Europe	Europe	Southern Europe	Europe & Central Asia	38.2300036815	21.7299808336	21.6299808336	38.1300036815	21.8299808336	38.3300036815	'greec':3B,4C 'patra':1A 'west':2B	0.0400000000000011
OpenPlaces::Place	Admin-0 capital	4		Saint George's	Grenada	GD	Saint George		North America	Americas	Caribbean	Latin America & Caribbean	12.0526334017	-61.7416432261	-61.8416432261	11.9526334017	-61.6416432261	12.1526334017	'georg':2A,4B 'grenada':5C 'saint':1A,3B	0.0400000000000004
OpenPlaces::Place	Populated place	8		Volos	Greece	GR	Thessaly	TS	Europe	Europe	Southern Europe	Europe & Central Asia	39.3699599396	22.9500097236	22.8500097236	39.2699599396	23.0500097236	39.4699599396	'greec':3C 'thessali':2B 'volo':1A	0.0400000000000011
OpenPlaces::Place	Admin-1 capital	7		Larissa	Greece	GR	Thessaly	TS	Europe	Europe	Southern Europe	Europe & Central Asia	39.6304091584	22.420016234	22.320016234	39.5304091584	22.520016234	39.7304091584	'greec':3C 'larissa':1A 'thessali':2B	0.0400000000000011
OpenPlaces::Place	Admin-1 capital	7		Ioanina	Greece	GR	Epirus	EP	Europe	Europe	Southern Europe	Europe & Central Asia	39.66790041	20.8508613675	20.7508613675	39.56790041	20.9508613675	39.76790041	'epirus':2B 'greec':3C 'ioanina':1A	0.0400000000000011
OpenPlaces::Place	Populated place	6		Kulusuk	Greenland	GL	Sermersooq	VG	North America	Americas	Northern America	Europe & Central Asia	65.5665779817	-37.1833223893	-37.2833223893	65.4665779817	-37.0833223893	65.6665779817	'greenland':3C 'kulusuk':1A 'sermersooq':2B	0.0399999999999983
OpenPlaces::Place	Populated place	6		Paamiut	Greenland	GL	Sermersooq	VG	North America	Americas	Northern America	Europe & Central Asia	62.0041023714	-49.6350701181	-49.7350701181	61.9041023714	-49.5350701181	62.1041023714	'greenland':3C 'paamiut':1A 'sermersooq':2B	0.0400000000000011
OpenPlaces::Place	Admin-0 region capital	3		Nuuk	Greenland	GL	Sermersooq	VG	North America	Americas	Northern America	Europe & Central Asia	64.1982814673	-51.7326587899	-51.8326587899	64.0982814673	-51.6326587899	64.2982814673	'greenland':3C 'nuuk':1A 'sermersooq':2B	0.0399999999999983
OpenPlaces::Place	Populated place	6		Ittoqqortoormiit	Greenland	GL	Sermersooq	VG	North America	Americas	Northern America	Europe & Central Asia	70.4833579704	-21.9666542984	-22.0666542984	70.3833579704	-21.8666542984	70.5833579704	'greenland':3C 'ittoqqortoormiit':1A 'sermersooq':2B	0.0399999999999983
OpenPlaces::Place	Populated place	6		Timmiarmiut	Greenland	GL	Kujalleq	VG	North America	Americas	Northern America	Europe & Central Asia	62.5332747591	-42.2167102474	-42.3167102474	62.4332747591	-42.1167102474	62.6332747591	'greenland':3C 'kujalleq':2B 'timmiarmiut':1A	0.0400000000000011
OpenPlaces::Place	Populated place	6		Qaqortoq	Greenland	GL	Kujalleq	VG	North America	Americas	Northern America	Europe & Central Asia	60.7289097287	-46.0364116838	-46.1364116838	60.6289097287	-45.9364116838	60.8289097287	'greenland':3C 'kujalleq':2B 'qaqortoq':1A	0.0400000000000011
OpenPlaces::Place	Populated place	4		Narsarsuaq	Greenland	GL	Kujalleq	VG	North America	Americas	Northern America	Europe & Central Asia	61.1665881542	-45.4166182877	-45.5166182877	61.0665881542	-45.3166182877	61.2665881542	'greenland':3C 'kujalleq':2B 'narsarsuaq':1A	0.0400000000000011
OpenPlaces::Place	Populated place	7		Mitilini	Greece	GR	North Aegean	AN	Europe	Europe	Southern Europe	Europe & Central Asia	39.1104150584	26.5546475817	26.4546475817	39.0104150584	26.6546475817	39.2104150584	'aegean':3B 'greec':4C 'mitilini':1A 'north':2B	0.0400000000000011
OpenPlaces::Place	Admin-1 capital	7		Hios	Greece	GR	North Aegean	AN	Europe	Europe	Southern Europe	Europe & Central Asia	38.3681089468	26.135810098	26.035810098	38.2681089468	26.235810098	38.4681089468	'aegean':3B 'greec':4C 'hio':1A 'north':2B	0.0400000000000011
OpenPlaces::Place	Populated place	7		Chalkida	Greece	GR	Central Greece	GC	Europe	Europe	Southern Europe	Europe & Central Asia	38.4639945669	23.6123982327	23.5123982327	38.3639945669	23.7123982327	38.5639945669	'central':2B 'chalkida':1A 'greec':3B,4C	0.0400000000000011
OpenPlaces::Place	Admin-1 capital	10		Lamia	Greece	GR	Central Greece	GC	Europe	Europe	Southern Europe	Europe & Central Asia	38.8989991541	22.4340035755	22.3340035755	38.7989991541	22.5340035755	38.9989991541	'central':2B 'greec':3B,4C 'lamia':1A	0.0400000000000011
OpenPlaces::Place	Populated place	6		Kangerlussuaq	Greenland	GL	Qeqqata	VG	North America	Americas	Northern America	Europe & Central Asia	67.0141224856	-50.7099092467	-50.8099092467	66.9141224856	-50.6099092467	67.1141224856	'greenland':3C 'kangerlussuaq':1A 'qeqqata':2B	0.0399999999999983
OpenPlaces::Place	Populated place	4		Sisimiut	Greenland	GL	Qeqqata	VG	North America	Americas	Northern America	Europe & Central Asia	66.9500077506	-53.6666056738	-53.7666056738	66.8500077506	-53.5666056738	67.0500077506	'greenland':3C 'qeqqata':2B 'sisimiut':1A	0.0399999999999983
OpenPlaces::Place	Populated place	7		Qasigiannguit	Greenland	GL	Qaasuitsup	NG	North America	Americas	Northern America	Europe & Central Asia	68.8192701441	-51.1785185382	-51.2785185382	68.7192701441	-51.0785185382	68.9192701441	'greenland':3C 'qaasuitsup':2B 'qasigiannguit':1A	0.0399999999999983
OpenPlaces::Place	Populated place	6		Qeqertasuaq	Greenland	GL	Qaasuitsup	NG	North America	Americas	Northern America	Europe & Central Asia	69.2441639058	-53.565238538	-53.665238538	69.1441639058	-53.465238538	69.3441639058	'greenland':3C 'qaasuitsup':2B 'qeqertasuaq':1A	0.0399999999999983
OpenPlaces::Place	Populated place	6		Nuussuaq	Greenland	GL	Qaasuitsup	NG	North America	Americas	Northern America	Europe & Central Asia	74.1209687169	-57.0673605051	-57.1673605051	74.0209687169	-56.9673605051	74.2209687169	'greenland':3C 'nuussuaq':1A 'qaasuitsup':2B	0.0399999999999983
OpenPlaces::Place	Populated place	4		Upernavik	Greenland	GL	Qaasuitsup	NG	North America	Americas	Northern America	Europe & Central Asia	72.7093666939	-56.141675322	-56.241675322	72.6093666939	-56.041675322	72.8093666939	'greenland':3C 'qaasuitsup':2B 'upernavik':1A	0.0399999999999983
OpenPlaces::Place	Admin-1 capital	4		Qaanaaq	Greenland	GL	Qaasuitsup	NG	North America	Americas	Northern America	Europe & Central Asia	77.4834733268	-69.3322386085	-69.4322386085	77.3834733268	-69.2322386085	77.5834733268	'greenland':3C 'qaanaaq':1A 'qaasuitsup':2B	0.0399999999999955
OpenPlaces::Place	Populated place	8		Hania	Greece	GR	Crete	CR	Europe	Europe	Southern Europe	Europe & Central Asia	35.5122109162	24.0155777575	23.9155777575	35.4122109162	24.1155777575	35.6122109162	'crete':2B 'greec':3C 'hania':1A	0.0400000000000011
OpenPlaces::Place	Populated place	7		Sitia	Greece	GR	Crete	CR	Europe	Europe	Southern Europe	Europe & Central Asia	35.2004211619	26.0985513903	25.9985513903	35.1004211619	26.1985513903	35.3004211619	'crete':2B 'greec':3C 'sitia':1A	0.0400000000000011
OpenPlaces::Place	Admin-1 capital	6		Iraklio	Greece	GR	Crete	CR	Europe	Europe	Southern Europe	Europe & Central Asia	35.3250130402	25.1304967842	25.0304967842	35.2250130402	25.2304967842	35.4250130402	'crete':2B 'greec':3C 'iraklio':1A	0.0400000000000011
OpenPlaces::Place	Admin-1 capital	10		Polygyros	Greece	GR	Central Macedonia	MC	Europe	Europe	Southern Europe	Europe & Central Asia	40.3810021302	23.4530014764	23.3530014764	40.2810021302	23.5530014764	40.4810021302	'central':2B 'greec':4C 'macedonia':3B 'polygyro':1A	0.0400000000000011
OpenPlaces::Place	Populated place	7		Katerini	Greece	GR	Central Macedonia	MC	Europe	Europe	Southern Europe	Europe & Central Asia	40.2723338003	22.50249182	22.40249182	40.1723338003	22.60249182	40.3723338003	'central':2B 'greec':4C 'katerini':1A 'macedonia':3B	0.0400000000000011
OpenPlaces::Place	Populated place	7		Seres	Greece	GR	Central Macedonia	MC	Europe	Europe	Southern Europe	Europe & Central Asia	41.0859792267	23.5497147204	23.4497147204	40.9859792267	23.6497147204	41.1859792267	'central':2B 'greec':4C 'macedonia':3B 'sere':1A	0.0400000000000011
OpenPlaces::Place	Populated place	3		Thessaloniki	Greece	GR	Central Macedonia	MC	Europe	Europe	Southern Europe	Europe & Central Asia	40.6961063833	22.8850007718	22.7850007718	40.5961063833	22.9850007718	40.7961063833	'central':2B 'greec':4C 'macedonia':3B 'thessaloniki':1A	0.0400000000000011
OpenPlaces::Place	Admin-1 capital	10		Komatini	Greece	GR	East Macedonia and Thrace	MT	Europe	Europe	Southern Europe	Europe & Central Asia	41.1333030908	25.4167025619	25.3167025619	41.0333030908	25.5167025619	41.2333030908	'east':2B 'greec':6C 'komatini':1A 'macedonia':3B 'thrace':5B	0.0400000000000011
OpenPlaces::Place	Populated place	8		Kavala	Greece	GR	East Macedonia and Thrace	MT	Europe	Europe	Southern Europe	Europe & Central Asia	40.941211132	24.401760362	24.301760362	40.841211132	24.501760362	41.041211132	'east':2B 'greec':6C 'kavala':1A 'macedonia':3B 'thrace':5B	0.0400000000000011
OpenPlaces::Place	Populated place	8		Alexandroupoli	Greece	GR	East Macedonia and Thrace	MT	Europe	Europe	Southern Europe	Europe & Central Asia	40.8486193654	25.8744097819	25.7744097819	40.7486193654	25.9744097819	40.9486193654	'alexandroupoli':1A 'east':2B 'greec':6C 'macedonia':3B 'thrace':5B	0.0400000000000011
OpenPlaces::Place	Populated place	2		Surat	India	IN	State of Gujarat		Asia	Asia	Southern Asia	South Asia	21.1999837433	72.8400394276	72.7400394276	21.0999837433	72.9400394276	21.2999837433	'gujarat':4B 'india':5C 'state':2B 'surat':1A	0.0399999999999983
OpenPlaces::Place	Populated place	7		Xanthi	Greece	GR	East Macedonia and Thrace	MT	Europe	Europe	Southern Europe	Europe & Central Asia	41.1417897736	24.8835867907	24.7835867907	41.0417897736	24.9835867907	41.2417897736	'east':2B 'greec':6C 'macedonia':3B 'thrace':5B 'xanthi':1A	0.0400000000000011
OpenPlaces::Place	Populated place	7		Ermoupoli	Greece	GR	South Aegean	AS	Europe	Europe	Southern Europe	Europe & Central Asia	37.4504130239	24.9332995185	24.8332995185	37.3504130239	25.0332995185	37.5504130239	'aegean':3B 'ermoupoli':1A 'greec':4C 'south':2B	0.0400000000000011
OpenPlaces::Place	Populated place	7		Rodos	Greece	GR	South Aegean	AS	Europe	Europe	Southern Europe	Europe & Central Asia	36.4412239777	28.2225044339	28.1225044339	36.3412239777	28.3225044339	36.5412239777	'aegean':3B 'greec':4C 'rodo':1A 'south':2B	0.0400000000000011
OpenPlaces::Place	Populated place	7		San Jose	Guatemala	GT	Departamento de Escuintla	ES	North America	Americas	Central America	Latin America & Caribbean	13.9397295833	-90.820032034	-90.920032034	13.8397295833	-90.720032034	14.0397295833	'de':4B 'departamento':3B 'escuintla':5B 'guatemala':6C 'jose':2A 'san':1A	0.0399999999999976
OpenPlaces::Place	Admin-1 capital	8		Coban	Guatemala	GT	Departamento de Alta Verapaz	AV	North America	Americas	Central America	Latin America & Caribbean	15.4699975779	-90.3799978045	-90.4799978045	15.3699975779	-90.2799978045	15.5699975779	'alta':4B 'coban':1A 'de':3B 'departamento':2B 'guatemala':6C 'verapaz':5B	0.0399999999999976
OpenPlaces::Place	Admin-1 capital	10		Totonicapan	Guatemala	GT	Departamento de Totonicapan	TO	North America	Americas	Central America	Latin America & Caribbean	14.9139989822	-91.3580006051	-91.4580006051	14.8139989822	-91.2580006051	15.0139989822	'de':3B 'departamento':2B 'guatemala':5C 'totonicapan':1A,4B	0.0399999999999976
OpenPlaces::Place	Admin-0 capital	3		Guatemala	Guatemala	GT	Departamento de Guatemala	GU	North America	Americas	Central America	Latin America & Caribbean	14.6211346628	-90.5269655779	-90.6269655779	14.5211346628	-90.4269655779	14.7211346628	'de':3B 'departamento':2B 'guatemala':1A,4B,5C	0.0399999999999976
OpenPlaces::Place	Admin-1 capital	10		Solola	Guatemala	GT	Departamento de Solola	SO	North America	Americas	Central America	Latin America & Caribbean	14.7729959827	-91.1829955126	-91.2829955126	14.6729959827	-91.0829955126	14.8729959827	'de':3B 'departamento':2B 'guatemala':5C 'solola':1A,4B	0.0399999999999976
OpenPlaces::Place	Admin-1 capital	7		Szolnok	Hungary	HU	JaszNagykunSzolnok megye	VA	Europe	Europe	Eastern Europe	Europe & Central Asia	47.1863562206	20.1793778063	20.0793778063	47.0863562206	20.2793778063	47.2863562206	'hungari':4C 'jasznagykunszolnok':2B 'megy':3B 'szolnok':1A	0.0400000000000011
OpenPlaces::Place	Admin-1 capital	10		El Progreso	Guatemala	GT	Departamento de El Progreso	PR	North America	Americas	Central America	Latin America & Caribbean	14.8499999973	-90.0167035854	-90.1167035854	14.7499999973	-89.9167035854	14.9499999973	'de':4B 'departamento':3B 'el':1A,5B 'guatemala':7C 'progreso':2A,6B	0.0399999999999976
OpenPlaces::Place	Admin-1 capital	10		Bekescsaba	Hungary	HU	Bekes megye	VA	Europe	Europe	Eastern Europe	Europe & Central Asia	46.6720021103	21.1010045684	21.0010045684	46.5720021103	21.2010045684	46.7720021103	'beke':2B 'bekescsaba':1A 'hungari':4C 'megy':3B	0.0400000000000011
OpenPlaces::Place	Populated place	8		Livingston	Guatemala	GT	Departamento de Izabal	IZ	North America	Americas	Central America	Latin America & Caribbean	15.8306538751	-88.7562345155	-88.8562345155	15.7306538751	-88.6562345155	15.9306538751	'de':3B 'departamento':2B 'guatemala':5C 'izab':4B 'livingston':1A	0.0399999999999976
OpenPlaces::Lake	Lake	5		Lago de Izabal Lake	Guatemala	GT	Departamento de Izabal	IZ	North America	Americas	Central America	Latin America & Caribbean	15.5797767527064	-89.0611939656746	-89.4075066859523	15.3653324860909	-88.8302586326471	15.7900999215419	'de':2A,6B 'departamento':5B 'guatemala':8C 'izab':3A,7B 'lago':1A 'lake':4A	0.0615471234406213
OpenPlaces::Place	Populated place	7		Kumaka	Guyana	GY	Upper TakutuUpper Essequibo Region	UD	South America	Americas	South America	Latin America & Caribbean	3.900393696	-58.3800130632	-58.4800130632	3.800393696	-58.2800130632	4.000393696	'essequibo':4B 'guyana':6C 'kumaka':1A 'region':5B 'takutuupp':3B 'upper':2B	0.0400000000000005
OpenPlaces::River	River	8		Motagua River	Guatemala	GT	Departamento de Zacapa	ZA	North America	Americas	Central America	Latin America & Caribbean	15.0813255880149	-89.5124405589787	-91.1031388011662	14.8803164734315	-88.2215470042912	15.725897528119	'de':4B 'departamento':3B 'guatemala':6C 'motagua':1A 'river':2A 'zacapa':5B	0
OpenPlaces::Place	Admin-1 capital	10		Santa Cruz Del Quiche	Guatemala	GT	Departamento del Quiche	QC	North America	Americas	Central America	Latin America & Caribbean	15.0333031025	-91.1332976255	-91.2332976255	14.9333031025	-91.0332976255	15.1333031025	'cruz':2A 'del':3A,6B 'departamento':5B 'guatemala':8C 'quich':4A,7B 'santa':1A	0.0399999999999976
OpenPlaces::River	River	5		Rio Negro River	Guatemala	GT	Departamento del Quiche	QC	North America	Americas	Central America	Latin America & Caribbean	15.6726341817649	-90.7435196605412	-91.4127498037704	15.2098249369732	-90.4316300121037	16.0794538432232	'del':5B 'departamento':4B 'guatemala':7C 'negro':2A 'quich':6B 'rio':1A 'river':3A	0
OpenPlaces::Place	Admin-0 region capital	6		Agana	Guam	GU	Guam		Oceania	Oceania	Micronesia	East Asia & Pacific	13.4700162953	144.750017048	144.650017048	13.3700162953	144.850017048	13.5700162953	'agana':1A 'guam':2B,3C	0.0399999999999976
OpenPlaces::Place	Populated place	8		Ituni	Guyana	GY	Upper DemeraraBerbice Region	UT	South America	Americas	South America	Latin America & Caribbean	5.43001609184	-58.2499951595	-58.3499951595	5.33001609184	-58.1499951595	5.53001609184	'demeraraberbic':3B 'guyana':5C 'ituni':1A 'region':4B 'upper':2B	0.0400000000000004
OpenPlaces::Place	Admin-1 capital	7		Miskolc	Hungary	HU	BorsodAbaujZemplen megye	VA	Europe	Europe	Eastern Europe	Europe & Central Asia	48.100408955	20.7800129788	20.6800129788	48.000408955	20.8800129788	48.200408955	'borsodabaujzemplen':2B 'hungari':4C 'megy':3B 'miskolc':1A	0.0400000000000011
OpenPlaces::Place	Admin-1 capital	8		Nyiregyhaza	Hungary	HU	SzabolcsSzatmarBereg megye	VA	Europe	Europe	Eastern Europe	Europe & Central Asia	47.965326761	21.7187153714	21.6187153714	47.865326761	21.8187153714	48.065326761	'hungari':4C 'megy':3B 'nyiregyhaza':1A 'szabolcsszatmarbereg':2B	0.0400000000000011
OpenPlaces::River	River	7		Essequibo River	Guyana	GY	Upper TakutuUpper Essequibo Region	UD	South America	Americas	South America	Latin America & Caribbean	3.74542877811903	-58.4039200511662	-58.8850805329371	1.30837636926488	-58.1492813792912	6.41661204634821	'essequibo':1A,5B 'guyana':7C 'region':6B 'river':2A 'takutuupp':4B 'upper':3B	0
OpenPlaces::Place	Admin-1 capital	10		Eger	Hungary	HU	Heves megye	VA	Europe	Europe	Eastern Europe	Europe & Central Asia	47.8950031362	20.3830025784	20.2830025784	47.7950031362	20.4830025784	47.9950031362	'eger':1A 'heve':2B 'hungari':4C 'megy':3B	0.0400000000000011
OpenPlaces::Place	Populated place	6		New Amsterdam	Guyana	GY	MahaicaBerbice Region	ES	South America	Americas	South America	Latin America & Caribbean	6.25001771944	-57.5299874284	-57.6299874284	6.15001771944	-57.4299874284	6.35001771944	'amsterdam':2A 'guyana':5C 'mahaicaberbic':3B 'new':1A 'region':4B	0.0400000000000004
OpenPlaces::Place	Admin-1 capital	9		Roatan	Honduras	HN	Departamento de Islas de la Bahia	IB	North America	Americas	Central America	Latin America & Caribbean	16.3299959877	-86.5189976076	-86.6189976076	16.2299959877	-86.4189976076	16.4299959877	'bahia':7B 'de':3B,5B 'departamento':2B 'hondura':8C 'isla':4B 'la':6B 'roatan':1A	0.0399999999999983
OpenPlaces::River	River	7		Ula River	Honduras	HN	Departamento de Cortes	CR	North America	Americas	Central America	Latin America & Caribbean	15.225165106244	-88.0305883454371	-88.2667537100204	14.1853294942649	-87.7252498037704	15.9218203796815	'cort':5B 'de':4B 'departamento':3B 'hondura':6C 'river':2A 'ula':1A	0
OpenPlaces::River	River	6		Coco River	Honduras	HN	Departamento de Olancho	OL	North America	Americas	Central America	Latin America & Caribbean	14.338446356244	-85.1588028636662	-86.8439835277287	13.420477606244	-83.1304418610621	15.0311139994732	'coco':1A 'de':4B 'departamento':3B 'hondura':6C 'olancho':5B 'river':2A	0
OpenPlaces::Place	Admin-1 capital	10		Santa Barbara	Honduras	HN	Departamento de Santa Barbara	SB	North America	Americas	Central America	Latin America & Caribbean	14.9190030426	-88.2359996256	-88.3359996256	14.8190030426	-88.1359996256	15.0190030426	'barbara':2A,6B 'de':4B 'departamento':3B 'hondura':7C 'santa':1A,5B	0.0399999999999976
OpenPlaces::Place	Admin-1 capital	8		Santa Rosa de Copan	Honduras	HN	Departamento de Copan	CP	North America	Americas	Central America	Latin America & Caribbean	14.7699886261	-88.7799921079	-88.8799921079	14.6699886261	-88.6799921079	14.8699886261	'copan':4A,7B 'de':3A,6B 'departamento':5B 'hondura':8C 'rosa':2A 'santa':1A	0.0399999999999976
OpenPlaces::Place	Admin-1 capital	7		Debrecen	Hungary	HU	HajduBihar megye	VA	Europe	Europe	Eastern Europe	Europe & Central Asia	47.5304695832	21.6300386136	21.5300386136	47.4304695832	21.7300386136	47.6304695832	'debrecen':1A 'hajdubihar':2B 'hungari':4C 'megy':3B	0.0400000000000011
